subject,exp_type,experiment,session,localization,montage,tcs
LTP384,scalp,ltpFR2,4,0,0,0.7820584597172195
LTP384,scalp,ltpFR2,5,0,0,0.7992768828727915
LTP384,scalp,ltpFR2,6,0,0,0.790265100226054
LTP385,scalp,ltpFR2,0,0,0,0.6590212336089417
LTP385,scalp,ltpFR2,1,0,0,0.6198767507118658
LTP385,scalp,ltpFR2,2,0,0,0.6014438686229056
LTP385,scalp,ltpFR2,3,0,0,0.6371792803359206
LTP385,scalp,ltpFR2,4,0,0,0.6647328948289536
LTP385,scalp,ltpFR2,5,0,0,0.6519724090696729
LTP385,scalp,ltpFR2,6,0,0,0.6536149968077294
LTP385,scalp,ltpFR2,7,0,0,0.7109808495477812
LTP385,scalp,ltpFR2,8,0,0,0.6915007117661035
LTP385,scalp,ltpFR2,9,0,0,0.6970041987184357
LTP385,scalp,ltpFR2,10,0,0,0.7555421627831133
LTP385,scalp,ltpFR2,11,0,0,0.6795875742855343
LTP385,scalp,ltpFR2,12,0,0,0.6347233476286899
LTP385,scalp,ltpFR2,14,0,0,0.6881098049079776
LTP385,scalp,ltpFR2,15,0,0,0.6875612537166158
LTP385,scalp,ltpFR2,16,0,0,0.7446226327916955
LTP385,scalp,ltpFR2,17,0,0,0.7299841836765718
LTP385,scalp,ltpFR2,18,0,0,0.7691486808519706
LTP385,scalp,ltpFR2,19,0,0,0.7235029507050083
LTP385,scalp,ltpFR2,20,0,0,0.6678585293406905
LTP385,scalp,ltpFR2,21,0,0,0.7075722259746259
LTP385,scalp,ltpFR2,22,0,0,0.7435003630616289
LTP386,scalp,ltpFR2,0,0,0,0.603413780304764
LTP386,scalp,ltpFR2,1,0,0,0.5455132164314646
LTP386,scalp,ltpFR2,2,0,0,0.6263849608104606
LTP386,scalp,ltpFR2,3,0,0,0.610877580069824
LTP386,scalp,ltpFR2,4,0,0,0.6040869201487645
LTP386,scalp,ltpFR2,5,0,0,0.6280891192403918
LTP386,scalp,ltpFR2,6,0,0,0.6749812825729881
LTP386,scalp,ltpFR2,7,0,0,0.6358394130502381
LTP386,scalp,ltpFR2,8,0,0,0.6749968653342778
LTP386,scalp,ltpFR2,9,0,0,0.6297013351220198
LTP386,scalp,ltpFR2,10,0,0,0.6002085064752601
LTP386,scalp,ltpFR2,11,0,0,0.6539056403182137
LTP386,scalp,ltpFR2,12,0,0,0.7529771467564436
LTP386,scalp,ltpFR2,13,0,0,0.6370972479815998
LTP386,scalp,ltpFR2,14,0,0,0.6477139329621723
LTP386,scalp,ltpFR2,15,0,0,0.6930402414723441
LTP386,scalp,ltpFR2,16,0,0,0.6928395305463272
LTP386,scalp,ltpFR2,17,0,0,0.595193095159981
LTP386,scalp,ltpFR2,18,0,0,0.6891664174213773
LTP386,scalp,ltpFR2,19,0,0,0.7094867313485734
LTP386,scalp,ltpFR2,20,0,0,0.8069647788452613
LTP386,scalp,ltpFR2,21,0,0,0.7745233674087847
LTP386,scalp,ltpFR2,22,0,0,0.7985345442564645
LTP387,scalp,ltpFR2,0,0,0,0.643843105634352
LTP387,scalp,ltpFR2,1,0,0,0.6519462390072864
LTP387,scalp,ltpFR2,2,0,0,0.6614163809925145
LTP387,scalp,ltpFR2,3,0,0,0.6275672118940981
LTP387,scalp,ltpFR2,4,0,0,0.6501053900951534
LTP387,scalp,ltpFR2,5,0,0,0.7015794433344659
LTP387,scalp,ltpFR2,6,0,0,0.7170487837162923
LTP387,scalp,ltpFR2,7,0,0,0.63509428517973
LTP387,scalp,ltpFR2,8,0,0,0.6171028124864553
LTP387,scalp,ltpFR2,9,0,0,0.6711552857792192
LTP387,scalp,ltpFR2,10,0,0,0.6930935257192009
LTP387,scalp,ltpFR2,11,0,0,0.7038430006078102
LTP387,scalp,ltpFR2,12,0,0,0.6770433859857254
LTP387,scalp,ltpFR2,13,0,0,0.7127159927841834
LTP387,scalp,ltpFR2,14,0,0,0.6783146878554637
LTP387,scalp,ltpFR2,15,0,0,0.6925323457870961
LTP387,scalp,ltpFR2,16,0,0,0.752515422601935
LTP387,scalp,ltpFR2,17,0,0,0.718516680310375
LTP387,scalp,ltpFR2,18,0,0,0.7319911337348971
LTP387,scalp,ltpFR2,19,0,0,0.7486730785798069
LTP387,scalp,ltpFR2,20,0,0,0.6836727514282579
LTP387,scalp,ltpFR2,21,0,0,0.727674670760624
LTP387,scalp,ltpFR2,22,0,0,0.7162148056518313
LTP388,scalp,ltpFR2,0,0,0,0.6077114339474845
LTP388,scalp,ltpFR2,1,0,0,0.6793215143631591
LTP389,scalp,ltpFR2,0,0,0,0.5957244583332579
LTP389,scalp,ltpFR2,1,0,0,0.6188674946040853
LTP389,scalp,ltpFR2,2,0,0,0.6096156038759575
LTP389,scalp,ltpFR2,3,0,0,0.6498513872370949
LTP389,scalp,ltpFR2,4,0,0,0.6395871691942645
LTP389,scalp,ltpFR2,5,0,0,0.633927519104381
LTP389,scalp,ltpFR2,6,0,0,0.6410442487056011
LTP389,scalp,ltpFR2,7,0,0,0.6628440654085038
LTP389,scalp,ltpFR2,8,0,0,0.670659131915925
LTP389,scalp,ltpFR2,9,0,0,0.7042486717361817
LTP389,scalp,ltpFR2,10,0,0,0.706730571843678
LTP389,scalp,ltpFR2,11,0,0,0.7011193451105089
LTP389,scalp,ltpFR2,12,0,0,0.679445106494352
LTP389,scalp,ltpFR2,13,0,0,0.7043396258675098
LTP389,scalp,ltpFR2,14,0,0,0.6700546442691788
LTP389,scalp,ltpFR2,15,0,0,0.694275451510011
LTP389,scalp,ltpFR2,16,0,0,0.6694388245861633
LTP389,scalp,ltpFR2,17,0,0,0.6888215193008476
LTP389,scalp,ltpFR2,18,0,0,0.6892182737817922
LTP389,scalp,ltpFR2,19,0,0,0.6938185957199504
LTP389,scalp,ltpFR2,20,0,0,0.7190198035028995
LTP389,scalp,ltpFR2,21,0,0,0.6463949810999053
LTP389,scalp,ltpFR2,22,0,0,0.7108156849378227
LTP390,scalp,ltpFR2,0,0,0,0.6710408881845505
LTP390,scalp,ltpFR2,1,0,0,0.6921918010036171
LTP390,scalp,ltpFR2,2,0,0,0.7169679770291623
LTP390,scalp,ltpFR2,3,0,0,0.6491655323449222
LTP390,scalp,ltpFR2,4,0,0,0.6746325057670827
LTP390,scalp,ltpFR2,5,0,0,0.7198958629338232
LTP390,scalp,ltpFR2,6,0,0,0.6416780751335118
LTP390,scalp,ltpFR2,7,0,0,0.7393725782404001
LTP390,scalp,ltpFR2,8,0,0,0.7160418593622968
LTP390,scalp,ltpFR2,9,0,0,0.7885983496768583
LTP390,scalp,ltpFR2,10,0,0,0.7253715760439975
LTP390,scalp,ltpFR2,13,0,0,0.7289590001408438
LTP390,scalp,ltpFR2,14,0,0,0.7604725087963431
LTP390,scalp,ltpFR2,15,0,0,0.780793203843054
LTP390,scalp,ltpFR2,16,0,0,0.7823995254889574
LTP390,scalp,ltpFR2,17,0,0,0.7835466674778141
LTP390,scalp,ltpFR2,18,0,0,0.7878489716352837
LTP390,scalp,ltpFR2,19,0,0,0.7968174638782882
LTP390,scalp,ltpFR2,20,0,0,0.8762589497266172
LTP390,scalp,ltpFR2,21,0,0,0.9071914570586341
LTP390,scalp,ltpFR2,22,0,0,0.783891714580569
LTP391,scalp,ltpFR2,0,0,0,0.5970469322695751
LTP391,scalp,ltpFR2,1,0,0,0.5872592467028773
LTP391,scalp,ltpFR2,2,0,0,0.6154038838727558
LTP391,scalp,ltpFR2,3,0,0,0.589537283582551
LTP391,scalp,ltpFR2,4,0,0,0.5971116184057934
LTP391,scalp,ltpFR2,5,0,0,0.62325464998237
LTP391,scalp,ltpFR2,6,0,0,0.5855606988998826
LTP391,scalp,ltpFR2,7,0,0,0.6188341273517629
LTP391,scalp,ltpFR2,8,0,0,0.6062409650757937
LTP391,scalp,ltpFR2,9,0,0,0.6095535950970725
LTP391,scalp,ltpFR2,10,0,0,0.6239608350750775
LTP391,scalp,ltpFR2,11,0,0,0.6481494114168163
LTP391,scalp,ltpFR2,12,0,0,0.5876486792380292
LTP391,scalp,ltpFR2,13,0,0,0.6033513107633727
LTP391,scalp,ltpFR2,14,0,0,0.6011504789722095
LTP391,scalp,ltpFR2,16,0,0,0.6549750539857628
LTP391,scalp,ltpFR2,17,0,0,0.6203540695726814
LTP391,scalp,ltpFR2,18,0,0,0.6339934097425189
LTP391,scalp,ltpFR2,19,0,0,0.6624339442004162
LTP391,scalp,ltpFR2,20,0,0,0.6455687184513386
LTP391,scalp,ltpFR2,21,0,0,0.6694653389359209
LTP391,scalp,ltpFR2,22,0,0,0.6172566332873174
LTP392,scalp,ltpFR2,0,0,0,0.6252421521819838
LTP392,scalp,ltpFR2,1,0,0,0.6496579058758062
LTP392,scalp,ltpFR2,2,0,0,0.6141260439090319
LTP392,scalp,ltpFR2,3,0,0,0.6266591719748177
LTP393,scalp,ltpFR2,0,0,0,0.6325065805367718
LTP393,scalp,ltpFR2,1,0,0,0.6682794596334971
LTP393,scalp,ltpFR2,2,0,0,0.6959071328030865
LTP393,scalp,ltpFR2,3,0,0,0.6732520691543343
LTP393,scalp,ltpFR2,4,0,0,0.6865918798209026
LTP393,scalp,ltpFR2,5,0,0,0.7456858240301478
LTP393,scalp,ltpFR2,6,0,0,0.7553509070945065
LTP393,scalp,ltpFR2,7,0,0,0.6248129969558265
LTP393,scalp,ltpFR2,8,0,0,0.8171184033634209
LTP393,scalp,ltpFR2,9,0,0,0.6955808707864315
LTP393,scalp,ltpFR2,10,0,0,0.7119553225346685
LTP393,scalp,ltpFR2,11,0,0,0.7582354558011541
LTP393,scalp,ltpFR2,12,0,0,0.7204313292445025
LTP393,scalp,ltpFR2,13,0,0,0.7638279392189687
LTP393,scalp,ltpFR2,14,0,0,0.7436361370861007
LTP393,scalp,ltpFR2,15,0,0,0.648604773893363
LTP393,scalp,ltpFR2,16,0,0,0.6691061841895677
LTP393,scalp,ltpFR2,17,0,0,0.7071037080604875
LTP393,scalp,ltpFR2,18,0,0,0.7909134330858439
LTP393,scalp,ltpFR2,19,0,0,0.8251819281762071
LTP393,scalp,ltpFR2,20,0,0,0.7682054555050319
LTP393,scalp,ltpFR2,21,0,0,0.8244255667358455
LTP393,scalp,ltpFR2,22,0,0,0.7823183405288668
R1001P,intracranial,FR1,0,0,0,0.6443299755799755
R1001P,intracranial,FR1,1,0,0,0.5816361266728913
R1002P,intracranial,FR1,0,0,0,0.6624722222222222
R1002P,intracranial,FR1,1,0,0,0.5907878306878307
R1003P,intracranial,FR1,0,0,0,0.5249283509700177
R1003P,intracranial,FR1,1,0,0,0.842219666907167
R1006P,intracranial,FR1,0,0,0,0.6974345238095238
R1006P,intracranial,FR1,1,0,0,0.7018306878306879
R1010J,intracranial,FR1,0,0,0,0.5832602339181286
R1010J,intracranial,FR1,1,0,0,0.6236368312757201
R1018P,intracranial,FR1,0,0,0,0.6667846119929454
R1020J,intracranial,FR1,0,0,0,0.5508291997354497
R1022J,intracranial,FR1,0,0,0,0.7168561507936507
R1023J,intracranial,FR1,0,0,0,0.757791179337232
R1026D,intracranial,FR1,0,0,0,0.7594990079365079
R1027J,intracranial,FR1,0,0,0,0.7215954184704185
R1030J,intracranial,FR1,0,0,0,0.6498599608925696
R1031M,intracranial,FR1,0,0,0,0.6343902746283698
R1032D,intracranial,FR1,0,0,0,0.7485558390022676
R1033D,intracranial,FR1,0,0,0,0.6630291005291005
R1034D,intracranial,FR1,0,0,0,0.7331779100529101
R1034D,intracranial,FR1,1,0,0,0.7875661375661375
R1035M,intracranial,FR1,0,0,0,0.5916859066859067
R1036M,intracranial,FR1,0,0,0,0.5727402998236332
R1042M,intracranial,FR1,0,0,0,0.6865540490887714
R1044J,intracranial,FR1,0,0,0,0.9579365079365079
R1045E,intracranial,FR1,0,0,0,0.5295213653094087
R1048E,intracranial,FR1,0,0,0,0.6460680265547577
R1049J,intracranial,FR1,0,0,0,0.6277777777777778
R1050M,intracranial,FR1,0,0,0,0.5939343584656085
R1051J,intracranial,FR1,0,0,0,0.5237074829931972
R1051J,intracranial,FR1,1,0,0,0.5069908785273368
R1051J,intracranial,FR1,2,0,0,0.5737652116402117
R1052E,intracranial,FR1,0,0,1,0.6713639495149911
R1052E,intracranial,FR1,1,0,1,0.673762025012025
R1053M,intracranial,FR1,0,0,0,0.5279525699168556
R1054J,intracranial,FR1,0,0,0,0.6939973859914336
R1054J,intracranial,FR1,1,0,0,0.5880927248677249
R1056M,intracranial,FR1,0,0,0,0.707660052910053
R1057E,intracranial,FR1,0,0,0,0.6514814814814816
R1059J,intracranial,FR1,0,0,0,0.675
R1059J,intracranial,FR1,1,0,0,0.7916666666666667
R1060M,intracranial,FR1,0,0,0,0.6530265810027714
R1060M,intracranial,FR1,1,0,0,0.5993250487329435
R1060M,intracranial,FR1,2,0,0,0.749989417989418
R1060M,intracranial,FR1,3,0,0,0.7629166666666668
R1061T,intracranial,FR1,0,0,0,0.7038000755857899
R1061T,intracranial,FR1,1,0,0,0.7532675848117024
R1061T,intracranial,FR1,2,0,0,0.646169601521164
R1061T,intracranial,FR1,3,0,0,0.6678698671497585
R1062J,intracranial,FR1,0,0,0,0.7884534832451499
R1062J,intracranial,FR1,1,0,0,0.1
R1062J,intracranial,FR1,2,0,0,0.6385802469135803
R1062J,intracranial,FR1,3,0,0,0.6916666666666668
R1063C,intracranial,FR1,0,0,0,0.7139377047115142
R1063C,intracranial,FR1,1,0,1,0.5506588036449148
R1065J,intracranial,FR1,0,0,0,0.5823860504850088
R1065J,intracranial,FR1,1,0,0,0.6210951518288474
R1065J,intracranial,FR1,2,0,0,0.5233074795574796
R1065J,intracranial,FR1,3,0,0,0.6221463018077601
R1065J,intracranial,FR1,4,0,0,0.6122960758377425
R1065J,intracranial,FR1,5,0,0,0.5904095238095238
R1066P,intracranial,FR1,0,0,0,0.7559957837301586
R1066P,intracranial,FR1,1,0,0,0.724649470899471
R1066P,intracranial,FR1,2,0,0,0.7423963365539453
R1066P,intracranial,FR1,3,0,0,0.7429698522927689
R1067P,intracranial,FR1,0,0,0,0.7712301587301588
R1067P,intracranial,FR1,1,0,0,0.8960648148148148
R1067P,intracranial,FR1,2,0,0,0.793631341425459
R1068J,intracranial,FR1,0,0,0,0.6260009963581392
R1068J,intracranial,FR1,1,0,0,0.7297887731481482
R1068J,intracranial,FR1,2,0,0,0.6445387242198467
R1069M,intracranial,FR1,0,0,0,0.6835331838049229
R1074M,intracranial,FR1,0,0,0,0.6058449074074074
R1075J,intracranial,FR1,0,0,0,0.5275234237213403
R1075J,intracranial,FR1,1,0,0,0.6634325396825397
R1076D,intracranial,FR1,0,0,0,0.6886774227234753
R1076D,intracranial,FR1,1,0,0,0.6221839320523531
R1077T,intracranial,FR1,0,0,0,0.6206106701940035
R1077T,intracranial,FR1,1,0,0,0.5591256032327461
R1077T,intracranial,FR1,2,0,0,0.5489556100217865
R1077T,intracranial,FR1,3,0,0,0.6684606481481481
R1080E,intracranial,FR1,0,0,0,0.7345462228101117
R1080E,intracranial,FR1,1,0,0,0.5664175485008818
R1081J,intracranial,FR1,0,0,0,0.538179012345679
R1081J,intracranial,FR1,1,0,0,0.5176388888888889
R1083J,intracranial,FR1,0,0,0,0.588980463980464
R1083J,intracranial,FR1,1,0,0,0.7097222222222221
R1083J,intracranial,FR1,2,0,0,0.5596230158730159
R1083J,intracranial,FR1,3,0,0,0.6630716175359032
R1083J,intracranial,FR1,4,0,0,0.95
R1084T,intracranial,FR1,0,0,0,0.6928042328042329
R1086M,intracranial,FR1,0,0,0,0.9477513227513228
R1089P,intracranial,FR1,0,0,0,0.7313492063492063
R1092J,intracranial,FR1,0,0,2,0.6847578347578348
R1092J,intracranial,FR1,1,0,2,0.534815416065416
R1092J,intracranial,FR1,2,0,2,0.6181944444444445
R1092J,intracranial,FR1,3,0,3,0.5771203388762912
R1093J,intracranial,FR1,0,0,1,0.6670522486772488
R1093J,intracranial,FR1,1,0,1,0.7067851921470343
R1093J,intracranial,FR1,2,0,1,0.859104938271605
R1096E,intracranial,FR1,0,0,0,0.6033818342151674
R1096E,intracranial,FR1,1,0,0,0.6129279651675484
R1098D,intracranial,FR1,0,0,0,0.7097933201058201
R1098D,intracranial,FR1,1,0,0,0.7583317586293776
R1098D,intracranial,FR1,2,0,0,0.8587359098228664
R1100D,intracranial,FR1,2,0,0,0.8611111111111112
R1101T,intracranial,FR1,0,0,0,0.6030110964138742
R1102P,intracranial,FR1,0,0,0,0.6610832637148426
R1104D,intracranial,FR1,0,0,0,0.6710333275822407
R1105E,intracranial,FR1,0,0,0,0.5876528486394558
R1106M,intracranial,FR1,0,0,0,0.5144444444444444
R1106M,intracranial,FR1,1,0,0,0.6918033509700177
R1108J,intracranial,FR1,0,0,1,0.5615584415584416
R1108J,intracranial,FR1,1,0,1,0.5717652717652718
R1108J,intracranial,FR1,2,0,1,0.607025462962963
R1108J,intracranial,FR1,3,0,1,0.7055555555555555
R1111M,intracranial,FR1,0,0,0,0.7964769345238095
R1111M,intracranial,FR1,1,0,0,0.7486051114890401
R1111M,intracranial,FR1,2,0,0,0.7835946900982615
R1111M,intracranial,FR1,3,0,0,0.7212870547524566
R1112M,intracranial,FR1,0,0,0,0.4283950617283951
R1112M,intracranial,FR1,1,0,0,0.46797619047619043
R1112M,intracranial,FR1,2,0,0,0.9
R1113T,intracranial,FR1,0,0,0,0.7489066633597883
R1113T,intracranial,FR1,1,0,0,0.724353835978836
R1113T,intracranial,FR1,2,0,0,0.6937962962962964
R1114C,intracranial,FR1,0,0,0,0.6538350062247121
R1115T,intracranial,FR1,0,0,0,0.8971836419753086
R1118N,intracranial,FR1,0,1,1,0.7437896825396826
R1118N,intracranial,FR1,1,1,1,0.5719671201814059
R1120E,intracranial,FR1,0,0,0,0.7530472883597884
R1120E,intracranial,FR1,1,0,0,0.7308405838180683
R1121M,intracranial,FR1,0,0,0,0.8018518518518518
R1121M,intracranial,FR1,1,0,0,0.666813973063973
R1121M,intracranial,FR1,2,0,0,0.6296296296296297
R1121M,intracranial,FR1,3,0,0,0.2625
R1121M,intracranial,FR1,4,0,0,0.7722222222222221
R1121M,intracranial,FR1,5,0,0,0.6935563114134543
R1121M,intracranial,FR1,6,0,0,0.4669973544973545
R1121M,intracranial,FR1,7,0,0,0.7223544973544973
R1122E,intracranial,FR1,0,0,0,0.6412060657596372
R1122E,intracranial,FR1,1,0,0,0.6247309901738474
R1122E,intracranial,FR1,2,0,0,0.5577671930285802
R1123C,intracranial,FR1,0,0,0,0.7375992063492064
R1123C,intracranial,FR1,1,0,0,0.6293430335097001
R1123C,intracranial,FR1,2,0,0,0.5845550411522633
R1124J,intracranial,FR1,0,0,1,0.578226461038961
R1124J,intracranial,FR1,1,0,1,0.8545727513227512
R1124J,intracranial,FR1,2,0,1,0.9023002645502646
R1125T,intracranial,FR1,0,0,0,0.42504208754208755
R1125T,intracranial,FR1,1,0,0,0.5138971560846561
R1125T,intracranial,FR1,2,0,0,0.5003858024691358
R1127P,intracranial,FR1,1,0,1,0.898172514619883
R1128E,intracranial,FR1,0,0,0,0.6514009259259259
R1129D,intracranial,FR1,0,0,0,0.43069444444444444
R1129D,intracranial,FR1,1,0,0,0.43846450617283944
R1130M,intracranial,FR1,0,0,0,0.7338598901098901
R1130M,intracranial,FR1,1,0,0,0.7267416225749559
R1131M,intracranial,FR1,0,0,0,0.6922800925925926
R1135E,intracranial,FR1,0,0,0,0.5658730158730159
R1135E,intracranial,FR1,1,0,0,0.6322089947089947
R1135E,intracranial,FR1,2,0,0,0.663888888888889
R1135E,intracranial,FR1,3,0,0,0.675
R1136N,intracranial,FR1,0,0,0,0.7045061728395062
R1136N,intracranial,FR1,1,0,0,0.74192649281935
R1137E,intracranial,FR1,0,0,0,0.6887582671957672
R1137E,intracranial,FR1,1,0,0,0.5620024651274651
R1137E,intracranial,FR1,2,0,0,0.6291685357717967
R1138T,intracranial,FR1,0,0,0,0.7108713624338624
R1142N,intracranial,FR1,0,0,0,0.4895061728395062
R1145J,intracranial,FR1,0,0,1,0.7081343193843194
R1145J,intracranial,FR1,1,0,1,0.7470563561681983
R1145J,intracranial,FR1,2,0,1,0.6750089285714285
R1145J,intracranial,FR1,3,0,1,0.5935234788359789
R1146E,intracranial,FR1,0,0,0,0.49650997150997156
R1146E,intracranial,FR1,1,0,0,0.5144781144781144
R1146E,intracranial,FR1,2,0,0,0.6624421296296296
R1147P,intracranial,FR1,0,0,0,0.6031911375661375
R1147P,intracranial,FR1,1,0,0,0.9407407407407407
R1147P,intracranial,FR1,2,0,0,0.2652777777777778
R1148P,intracranial,FR1,0,0,0,0.6022652116402116
R1149N,intracranial,FR1,0,0,0,0.5640876906318083
R1150J,intracranial,FR1,0,0,0,0.6299162257495591
R1150J,intracranial,FR1,1,0,0,0.6303418803418803
R1151E,intracranial,FR1,0,0,0,0.6256628134345525
R1151E,intracranial,FR1,1,0,0,0.8443467412217412
R1151E,intracranial,FR1,2,0,0,0.7637579916225748
R1153T,intracranial,FR1,0,0,0,0.5745833333333332
R1153T,intracranial,FR1,1,0,0,0.5942636684303351
R1153T,intracranial,FR1,2,0,0,0.6018518518518519
R1154D,intracranial,FR1,0,0,0,0.4598802175191064
R1154D,intracranial,FR1,1,0,0,0.5806585411942554
R1154D,intracranial,FR1,2,0,0,0.5375961750440917
R1155D,intracranial,FR1,0,0,0,0.4577662037037037
R1156D,intracranial,FR1,0,0,0,0.6914211945461946
R1156D,intracranial,FR1,1,0,0,0.6814637660619803
R1156D,intracranial,FR1,2,0,0,0.615491937515747
R1156D,intracranial,FR1,3,0,0,0.7054563492063491
R1158T,intracranial,FR1,0,0,0,0.5818915343915344
R1158T,intracranial,FR1,1,0,0,0.8202546296296297
R1158T,intracranial,FR1,2,0,0,0.7147134038800705
R1159P,intracranial,FR1,0,0,0,0.8235416666666666
R1161E,intracranial,FR1,0,0,0,0.6168041099773243
R1161E,intracranial,FR1,1,0,0,0.6225260582010582
R1161E,intracranial,FR1,2,0,0,0.61458480095742
R1162N,intracranial,FR1,0,0,0,0.542774470899471
R1163T,intracranial,FR1,0,0,0,0.8953703703703703
R1163T,intracranial,FR1,1,0,0,0.45530303030303027
R1164E,intracranial,FR1,0,0,0,0.5621589781746031
R1166D,intracranial,FR1,0,0,0,0.6090277777777777
R1166D,intracranial,FR1,1,0,0,0.6111472800925926
R1166D,intracranial,FR1,2,0,0,0.6970899470899471
R1167M,intracranial,FR1,0,0,0,0.5367039241622574
R1167M,intracranial,FR1,1,0,0,0.5645506739732931
R1168T,intracranial,FR1,0,0,0,0.7506214175485009
R1168T,intracranial,FR1,1,0,0,0.7146675084175084
R1168T,intracranial,FR1,2,0,0,0.6194096434870244
R1169P,intracranial,FR1,0,0,0,0.6246456916099773
R1169P,intracranial,FR1,1,0,0,0.44282407407407404
R1170J,intracranial,FR1,0,0,1,0.3144274376417234
R1170J,intracranial,FR1,1,0,1,0.7389733980011758
R1170J,intracranial,FR1,2,0,1,0.39488536155202825
R1171M,intracranial,FR1,1,0,0,0.7625308641975309
R1171M,intracranial,FR1,2,0,0,0.540246913580247
R1172E,intracranial,FR1,0,0,0,0.6118309663046505
R1172E,intracranial,FR1,1,0,0,0.656256889329806
R1172E,intracranial,FR1,2,0,0,0.7292417073667073
R1173J,intracranial,FR1,0,0,0,0.6372594138665567
R1173J,intracranial,FR1,1,0,0,0.6323462826488621
R1174T,intracranial,FR1,0,0,0,0.5163954596990311
R1174T,intracranial,FR1,1,0,0,0.49979566972988027
R1175N,intracranial,FR1,0,0,0,0.8066955583402952
R1176M,intracranial,FR1,0,0,0,0.7269641479276895
R1177M,intracranial,FR1,0,0,0,0.5232071995464852
R1177M,intracranial,FR1,1,0,0,0.566951884920635
R1178P,intracranial,FR1,0,0,0,0.6821759259259259
R1178P,intracranial,FR1,1,0,0,0.7284108087679516
R1184M,intracranial,FR1,0,0,0,0.6631489748677248
R1185N,intracranial,FR1,0,1,1,0.5806162818662819
R1186P,intracranial,FR1,0,0,0,0.9444444444444444
R1187P,intracranial,FR1,0,0,0,0.655150462962963
R1187P,intracranial,FR1,1,0,0,0.7759259259259258
R1189M,intracranial,FR1,0,0,0,0.7571503968253969
R1189M,intracranial,FR1,1,0,0,0.8247118702553485
R1189M,intracranial,FR1,2,0,0,0.8084966104497355
R1191J,intracranial,FR1,0,0,0,0.34179894179894177
R1191J,intracranial,FR1,1,0,0,0.69
R1191J,intracranial,FR1,2,0,0,0.7269813712522045
R1193T,intracranial,FR1,0,0,0,0.790873015873016
R1193T,intracranial,FR1,1,0,0,0.7349888074888076
R1193T,intracranial,FR1,2,0,0,0.7411603009259259
R1195E,intracranial,FR1,0,0,0,0.6810049603174603
R1195E,intracranial,FR1,1,0,0,0.6908267195767196
R1195E,intracranial,FR1,2,0,0,0.5968488325281803
R1196N,intracranial,FR1,0,0,0,0.7385548491883526
R1196N,intracranial,FR1,1,0,0,0.7087977237996647
R1198M,intracranial,FR1,0,0,0,0.5580605158730159
R1200T,intracranial,FR1,0,0,0,0.5896463143338143
R1200T,intracranial,FR1,1,0,0,0.6259399801587302
R1200T,intracranial,FR1,2,0,0,0.7117792950513538
R1201P,intracranial,FR1,0,0,1,0.7354474728487886
R1201P,intracranial,FR1,1,0,1,0.5758351704879483
R1202M,intracranial,FR1,0,0,0,0.6502402998236332
R1202M,intracranial,FR1,1,0,0,0.3914737654320988
R1203T,intracranial,FR1,0,0,0,0.7294763107263106
R1204T,intracranial,FR1,0,0,0,0.7730696649029982
R1204T,intracranial,FR1,1,0,0,0.6899179972915093
R1207J,intracranial,FR1,0,0,0,0.6325231481481481
R1207J,intracranial,FR1,1,0,0,0.6352747858402621
R1212P,intracranial,FR1,2,0,0,0.6943046369782482
R1212P,intracranial,FR1,10,0,0,0.5859107839042049
R1214M,intracranial,FR1,0,0,0,0.3541666666666667
R1215M,intracranial,FR1,0,0,0,0.7213771310993534
R1215M,intracranial,FR1,1,0,0,0.6811908242829295
R1215M,intracranial,FR1,2,0,0,0.6271760697032436
R1216E,intracranial,FR1,0,0,1,0.6919039351851851
R1216E,intracranial,FR1,1,0,1,0.548097511574074
R1216E,intracranial,FR1,2,0,1,0.5615013227513227
R1217T,intracranial,FR1,0,0,0,0.6156921897546898
R1217T,intracranial,FR1,1,0,0,0.6536588451805843
R1217T,intracranial,FR1,2,0,0,0.7068784809245335
R1221P,intracranial,FR1,1,0,0,0.741243961352657
R1222M,intracranial,FR1,0,0,0,0.6646316646316647
R1222M,intracranial,FR1,1,0,0,0.5471736633249791
R1222M,intracranial,FR1,2,0,0,0.5477990658068783
R1223E,intracranial,FR1,0,0,0,0.43099747474747474
R1223E,intracranial,FR1,1,0,0,0.6209247076023391
R1223E,intracranial,FR1,2,0,0,0.571847836356765
R1226D,intracranial,FR1,0,0,0,0.5796016483516483
R1226D,intracranial,FR1,1,0,0,0.6138622501469724
R1228M,intracranial,FR1,0,0,0,0.7365244708994709
R1228M,intracranial,FR1,1,0,0,0.6875568369708994
R1229M,intracranial,FR1,0,0,0,0.5913780663780663
R1229M,intracranial,FR1,1,0,0,0.5972222222222222
R1230J,intracranial,FR1,0,0,0,0.5894779265873016
R1230J,intracranial,FR1,2,0,0,0.8290082846003899
R1230J,intracranial,FR1,4,0,0,0.8454094516594517
R1230J,intracranial,FR1,5,0,0,0.768605324074074
R1230J,intracranial,FR1,6,0,0,0.7974933862433862
R1231M,intracranial,FR1,0,0,0,0.6099014825837742
R1231M,intracranial,FR1,1,0,0,0.765370022277917
R1232N,intracranial,FR1,0,0,0,0.7203926303854875
R1234D,intracranial,FR1,0,0,0,0.6399567350088183
R1234D,intracranial,FR1,1,0,0,0.5141602474323063
R1236J,intracranial,FR1,0,0,0,0.6314452711640212
R1236J,intracranial,FR1,1,0,0,0.5473698743386243
